trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
359241,2020-11-07 22:11:00,2266740000000000.0,"fraud_Douglas, Schneider and Turner",shopping_pos,8.61,Carlos,Chung,Male,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,25/07/1972,989c040676335497a294fd5295963b88,1383862270,33.743257,-86.128045
359242,2020-11-07 22:11:00,213103000000000.0,fraud_Kilback Group,food_dining,30.27,Joanne,Padilla,Female,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",01/09/1956,0f6a0436757a9c0e83bc336a21a67fbb,1383862274,44.630123,-123.684205
359243,2020-11-07 22:11:00,374125000000000.0,fraud_Bednar PLC,kids_pets,67.02,Christopher,Gilbert,Male,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",20/07/1970,131a8959efef1c6a47c1b8d909292bc0,1383862284,39.366599,-77.473904
359244,2020-11-07 22:11:00,4.47716e+18,fraud_Rippin-VonRueden,health_fitness,37.55,Angela,Ross,Female,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,29/12/1992,5da7c6dcbb03071c5dff2b49ea88e472,1383862285,39.826257,-111.033222
359245,2020-11-07 22:14:00,4642890000000.0,"fraud_Durgan, Gislason and Spencer",home,48.89,Eddie,Mendez,Male,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,13/07/1990,846530cdc9861029ed1459cc741fedc8,1383862458,41.056981,-94.689587
359246,2020-11-07 22:16:00,2297450000000000.0,fraud_Pollich LLC,home,122.67,Laura,Walker,Female,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13/01/1960,f5549e26e4af50442f99b6444e4fb471,1383862587,40.205654,-89.218559
359247,2020-11-07 22:16:00,4.22371e+18,fraud_Ullrich Ltd,kids_pets,45.04,Adam,Riddle,Male,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30/05/1974,e403dfac32b5f288bcc68b0bde243fae,1383862592,39.023137,-84.48185
359248,2020-11-07 22:16:00,639024000000.0,"fraud_Haley, Batz and Auer",health_fitness,94.29,Destiny,Lowe,Female,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,05/06/1991,351ccbfcfc3b10febdca43d0ea63f673,1383862607,44.273946,-75.243758
359249,2020-11-07 22:16:00,2269770000000000.0,fraud_Ernser-Feest,home,9.35,Shannon,Patterson,Female,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29/10/1958,a871673437d9c80af6cbfc0093388bec,1383862616,43.541154,-77.970578
359250,2020-11-07 22:17:00,370877000000000.0,fraud_Monahan-Morar,personal_care,111.29,Sarah,Clark,Female,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06/03/1984,26243505f1ad1e2dc730e9059a7df5a7,1383862653,35.816105,-81.950632
359251,2020-11-07 22:18:00,4683520000000000.0,fraud_Botsford and Sons,home,58.22,Charles,Carrillo,Male,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",19/04/1995,003a7136252bf5414342fb6c593f6a03,1383862686,34.096155,-118.76737
359252,2020-11-07 22:18:00,180094000000000.0,fraud_Jacobi Inc,health_fitness,11.52,Sharon,Smith,Female,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,f417d862eb328f87fa01556c19fbbefe,1383862719,33.480258,-117.063545
359253,2020-11-07 22:18:00,3526830000000000.0,fraud_Upton PLC,entertainment,10.94,Nathan,Massey,Male,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,06/07/1955,597e18a80a26d76077f9112faa3687f4,1383862730,43.676809,-85.040444
359254,2020-11-07 22:20:00,30242900000000.0,fraud_Wuckert-Goldner,home,48.77,Dalton,Jones,Male,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,06/04/1958,e96e6fb3a44433d7b38fc67a179a4495,1383862824,44.610649,-85.366375
359255,2020-11-07 22:21:00,4904680000000000.0,fraud_Abbott-Steuber,personal_care,112.6,Lisa,Lowe,Female,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19/10/1990,a89c12a000fc3fa8a8d98547281674cc,1383862883,41.908924,-73.882931
359256,2020-11-07 22:21:00,3598220000000000.0,fraud_Beier-Hyatt,shopping_pos,8.74,Ashley,Lopez,Female,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21/10/1970,d016a7153f336bd498b234d34a4a7f2a,1383862905,41.307862,-73.418785
359257,2020-11-07 22:22:00,6011580000000000.0,fraud_Morissette LLC,entertainment,85.56,Jerry,Perkins,Male,3867 Susan Corners Apt. 883,Brashear,MO,63533,40.1959,-92.4333,805,Private music teacher,27/06/1970,91ea3a9bfc52911e1a8767518195748f,1383862971,39.56565,-91.562952
359258,2020-11-07 22:23:00,36581500000000.0,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.41,Brandon,Bridges,Male,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,28/01/1991,dcd8f36356a84a0eec0e222860f59c38,1383862981,34.551576,-84.785357
359259,2020-11-07 22:23:00,4587580000000000.0,fraud_Bernhard-Lesch,food_dining,16.23,Tina,Lawrence,Female,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,12/04/1976,cdfc5af2c2b7a3ea3cd59342e178d3ea,1383862989,44.172236,-69.601408
359260,2020-11-07 22:23:00,30235000000000.0,fraud_Collier LLC,home,50.24,Matthew,Lambert,Male,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22/01/1978,ae1de4ce5ea1c8927be8e278e897cc07,1383863008,44.015724,-87.0928
359261,2020-11-07 22:23:00,4066600000000.0,fraud_Rau-Robel,kids_pets,57.14,Jamie,Olson,Female,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,07/03/1931,72be987049e6510850ef7f7ee6475a14,1383863031,36.942313,-81.962643
359262,2020-11-07 22:24:00,4378990000000000.0,fraud_Frami Group,entertainment,15.15,Travis,Hayes,Male,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,25/10/1999,1e267d2863b7b37dbc8282e042f89e62,1383863062,44.857834,-71.445558
359263,2020-11-07 22:27:00,5580560000000000.0,fraud_Swift PLC,kids_pets,51.49,Stanley,Dickson,Male,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,21/06/1990,f379ed08c9dc8a62c35d18f0a9aa59aa,1383863245,40.628892,-80.360906
359264,2020-11-07 22:29:00,213142000000000.0,fraud_O'Keefe-Wisoky,food_dining,46.84,Margaret,Curtis,Female,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24/12/1984,5d8168b7dd312675e9a675cce49d0518,1383863354,32.624182,-89.748377
359265,2020-11-07 22:29:00,374498000000000.0,fraud_Sporer-Keebler,personal_care,24.13,Linda,Hurst,Female,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30/06/1948,5ca53c0643166214513bbc2c7a644df7,1383863385,47.761881,-99.845002
359266,2020-11-07 22:31:00,4764200000000000.0,fraud_Cummerata-Hilpert,entertainment,3.39,Derek,Jones,Male,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,06/01/1981,1e13cc93ceb0afd27129d452a97688fa,1383863506,41.200278,-81.844345
359267,2020-11-07 22:32:00,4198470000000.0,fraud_Boyer-Reichert,shopping_net,6.8,Christie,Williamson,Female,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,20/08/1971,78822d026c928b19d9c7460ad39eecad,1383863522,41.074893,-96.14149
359268,2020-11-07 22:32:00,4586260000000.0,fraud_Wilkinson Ltd,entertainment,20.89,Melody,Thompson,Female,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,20/01/1953,7bae20191af06a676e56aecf0603cca5,1383863552,39.470499,-94.978359
359269,2020-11-07 22:32:00,213196000000000.0,fraud_Padberg-Sauer,home,55.47,Zachary,Allen,Male,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24/07/1969,3135d9ccebba85fe4f0a786626bd5678,1383863578,40.531099,-91.3736
359270,2020-11-07 22:33:00,4344960000000000.0,fraud_Waelchi-Wolf,kids_pets,43.08,Christopher,Rodgers,Male,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,29/09/1976,9f070c08fb6123fbba36963f0cb9bf8c,1383863594,40.516721,-80.706453
359271,2020-11-07 22:33:00,2610530000000000.0,fraud_Swift PLC,kids_pets,27.05,Tanya,Dickerson,Female,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,283fffbe30b841e0e9741d8c885cc764,1383863601,36.775301,-85.966937
359272,2020-11-07 22:34:00,3596360000000000.0,fraud_Johns Inc,entertainment,4.9,David,Everett,Male,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,27/05/1973,b4b8d4022ce7b3e0e6d6f8ed8a6717d1,1383863693,41.103932,-78.158305
359273,2020-11-07 22:35:00,374656000000000.0,fraud_Feil-Morar,health_fitness,32.09,David,Lewis,Male,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,03/07/1984,e6fc7ac63f1c240d65150f0a2f58fa0c,1383863731,38.988287,-76.181092
359274,2020-11-07 22:35:00,630423000000.0,fraud_Hermann and Sons,shopping_pos,8.8,Stephanie,Gill,Female,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,21/06/1978,1f4329c00cc14885f246721f874690a4,1383863749,49.59747,-118.672998
359275,2020-11-07 22:36:00,4600160000000.0,fraud_Hammes-Beatty,kids_pets,12.02,Charles,Copeland,Male,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",08/09/1969,dbbe69b55969beed8fc98da5a463c6a4,1383863787,27.497613,-80.23522
359276,2020-11-07 22:37:00,3566090000000000.0,fraud_Medhurst PLC,shopping_net,72.42,Kristina,Stewart,Female,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,25/04/1971,3e2c47c3bc1978f04863b4247b3c7783,1383863822,34.324148,-119.271478
359277,2020-11-07 22:37:00,6011500000000000.0,fraud_Stark-Batz,entertainment,46.96,Ashley,Whitney,Female,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,02/11/1971,e6c04fe7d1efe7196cbd19090192166f,1383863850,32.586731,-86.153381
359278,2020-11-07 22:38:00,4.7614e+18,fraud_Hermann and Sons,shopping_pos,2.66,Diana,Jacobs,Female,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,02/05/1986,4d4717d9ed5fe6995285008d32177ebf,1383863883,36.46763,-91.924445
359279,2020-11-07 22:38:00,4025610000000000.0,"fraud_Feil, Hilpert and Koss",food_dining,30.39,Krystal,Key,Female,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20/03/1949,9a3c2c6a44b68357513184adb82183b4,1383863885,40.497313,-80.028287
359280,2020-11-07 22:38:00,3583640000000000.0,fraud_Kozey-Kuhlman,personal_care,50.11,Crystal,Gamble,Female,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,01/01/1985,da277ac7e093c0c29eb62f304d52bdb4,1383863922,39.279294,-75.961285
359281,2020-11-07 22:39:00,4378990000000000.0,fraud_Fadel Inc,health_fitness,68.85,Travis,Hayes,Male,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,25/10/1999,a9baa58eefc7dfd5e227aab898b5bdf2,1383863954,43.429798,-70.635999
359282,2020-11-07 22:40:00,4.06309e+18,fraud_Daugherty LLC,kids_pets,8.94,Patricia,Mendoza,Female,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",13/06/1963,d0bc71996087ba6d4449d0ea7891679f,1383864036,42.494829,-112.803866
359283,2020-11-07 22:41:00,6596740000000000.0,"fraud_Kling, Howe and Schneider",home,107.12,Spencer,Williams,Male,1145 Tony Drive Suite 080,Watertown,MN,55388,44.9595,-93.8482,5619,Licensed conveyancer,15/01/1959,314497a971c12b594796fee0d8ce3a00,1383864072,44.977837,-94.282558
359284,2020-11-07 22:43:00,30029100000000.0,fraud_Kerluke-Abshire,shopping_net,7.77,Curtis,Young,Male,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,09/10/1970,77f37442e123cf1b203509100da630ff,1383864237,42.072604,-78.910749
359285,2020-11-07 22:44:00,4302480000000000.0,"fraud_Terry, Johns and Bins",misc_pos,5.25,David,Rodriguez,Male,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,5009920624a367de86b231077d0a759d,1383864250,42.551666,-85.431786
359286,2020-11-07 22:45:00,4610060000000000.0,fraud_Kessler Group,travel,5.06,Tammy,Maldonado,Female,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,11/01/1996,9fc4be10c0e6de0bac80c4de73895728,1383864339,42.581512,-74.362161
359287,2020-11-07 22:46:00,3551220000000000.0,fraud_Johns Inc,entertainment,74.36,Sara,Harris,Female,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09/10/1976,d2bacba81df2ef453207b9bd4a874e6d,1383864365,44.961462,-74.930308
359288,2020-11-07 22:48:00,343473000000000.0,"fraud_Hayes, Marquardt and Dibbert",misc_net,2.49,Gloria,Wallace,Female,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",05/08/1971,fbc69709ac6f1407372e4527e14e883d,1383864480,44.074624,-70.921053
359289,2020-11-07 22:48:00,30561200000000.0,"fraud_Schneider, Hayes and Nikolaus",food_dining,12.13,Gina,Morrison,Female,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",01/10/1998,84795d37de9631318962efff31221b91,1383864518,39.843515,-75.817368
359290,2020-11-07 22:49:00,4.102e+18,fraud_Wisozk and Sons,misc_pos,1.59,William,Fitzgerald,Male,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,13/06/1987,1f2da37b9af769b991a7a9577aacf19e,1383864543,33.27405,-98.006884
359291,2020-11-07 22:49:00,4069980000000000.0,fraud_Terry Ltd,home,111.26,Kimberly,Martin,Female,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,e796b8e5b56612659fb15d3a449da471,1383864578,38.48785,-82.543383
359292,2020-11-07 22:50:00,374930000000000.0,fraud_Harris Group,food_dining,37.97,Daniel,Escobar,Male,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,8c63254c264cb2254b07ac78fcbf40b9,1383864641,42.909769,-83.755633
359293,2020-11-07 22:50:00,6011110000000000.0,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.06,Rebecca,Erickson,Female,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08/02/1983,ff537529264d58fc29c45d8cd42fbcbe,1383864653,33.980142,-77.819846
359294,2020-11-07 22:51:00,4464460000000.0,"fraud_Moore, Dibbert and Koepp",misc_net,1.32,Breanna,Rodriguez,Female,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,24/01/1990,9a085255727eb6ca43f6c476e22885e9,1383864711,29.634621,-84.898835
359295,2020-11-07 22:51:00,3556610000000000.0,"fraud_Effertz, Welch and Schowalter",entertainment,7.69,Jose,Vasquez,Male,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27/12/1999,06039341d81b1146ea0fb2e1fb1715d8,1383864716,28.44987,-95.475967
359296,2020-11-07 22:52:00,376013000000000.0,"fraud_McDermott, Osinski and Morar",home,59.53,Nathan,Mayer,Male,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.0144,-88.0935,92294,Claims inspector/assessor,01/05/1969,81f34d950e9031ef1888c664a8af05ce,1383864747,41.819632,-88.657435
359297,2020-11-07 22:53:00,4067140000000000.0,"fraud_Schaefer, Fay and Hilll",entertainment,126.85,Christina,Eaton,Female,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,27c99e02898af0e51dc5a5f91c9952b6,1383864786,33.007052,-88.547416
359298,2020-11-07 22:53:00,4069980000000000.0,fraud_Gottlieb Group,kids_pets,80.69,Kimberly,Martin,Female,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,18/09/1980,657287f0f3abead2acd02e05456a2e15,1383864833,38.873555,-82.43589
359299,2020-11-07 22:55:00,3519610000000000.0,fraud_Daugherty LLC,kids_pets,43.36,Audrey,Gonzalez,Female,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",06/05/1929,afdf157a91a53f681a0b4606ce29f5a5,1383864925,40.918595,-124.580764
359300,2020-11-07 22:56:00,3561960000000000.0,fraud_Daugherty-Thompson,food_dining,50.03,Michael,Lee,Male,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,03/03/1984,6bd7c7a4a5f5e2308d5b80d70d316565,1383864966,41.018928,-72.01978
359301,2020-11-07 22:56:00,180065000000000.0,fraud_Labadie LLC,personal_care,105.53,Patricia,Gonzalez,Female,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,30/03/1967,df320cee2ee1c150288e88069f60b41d,1383865008,36.983886,-86.853867
359302,2020-11-07 22:58:00,4642260000000000.0,"fraud_Lesch, D'Amore and Brown",food_dining,30.1,Sabrina,Johnson,Female,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,fca26d364d82c02adee88fef908e9fc3,1383865106,39.119839,-109.274757
359303,2020-11-07 23:00:00,30344700000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,49.21,Christine,Johnson,Female,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),27/05/1967,0c97b76363f11c74bc7777f999e7e7f9,1383865208,38.841913,-120.304956
359304,2020-11-07 23:00:00,3533010000000000.0,fraud_Powlowski-Weimann,food_dining,5.17,Megan,Bernard,Female,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,01/03/1994,7f7211061d2e03e6c1ad82b2e1c5afee,1383865214,42.856758,-74.195523
359305,2020-11-07 23:01:00,6540980000000000.0,fraud_Waelchi Inc,kids_pets,63.89,Bryan,Torres,Male,152 James Centers Apt. 768,Detroit,MI,48221,42.426,-83.15,673342,Retail manager,19/06/1967,a5037d24e9309ca3c845002c0d74163d,1383865271,42.36595,-83.429624
359306,2020-11-07 23:03:00,375083000000000.0,fraud_Abernathy and Sons,food_dining,9.39,Shannon,Bell,Female,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,7b43b24c61d43ce049571c15295a4b3e,1383865420,46.110306,-96.70836
359307,2020-11-07 23:04:00,3523900000000000.0,fraud_Spencer-Runolfsson,misc_pos,3.82,Joshua,Carpenter,Male,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",09/11/1990,7693f509df5f6a84afa59642662f6530,1383865440,41.187458,-74.75776
359308,2020-11-07 23:04:00,6011540000000000.0,fraud_Schumm PLC,shopping_net,4.03,Emily,Hall,Female,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",09/08/1972,de00b5b22e9388b5d09921dd83daa3a1,1383865441,38.503221,-77.871777
359309,2020-11-07 23:04:00,213153000000000.0,fraud_Kuphal-Toy,food_dining,77.73,Rebecca,Conley,Female,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23/11/1997,f37d1c09df4af965aca394b99ba34d1a,1383865495,45.142377,-90.519093
359310,2020-11-07 23:05:00,30270400000000.0,fraud_Romaguera Ltd,health_fitness,7.08,Lisa,Lin,Female,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28/11/1972,699a94ff6ec3cffbe1cd7a709b58912a,1383865515,40.05152,-90.813691
359311,2020-11-07 23:05:00,3533010000000000.0,fraud_Dietrich-Fadel,health_fitness,68.32,Megan,Bernard,Female,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,01/03/1994,1674adcee965c8085bd005a839fe663b,1383865516,42.720542,-74.322181
359312,2020-11-07 23:05:00,213142000000000.0,fraud_Sawayn PLC,shopping_pos,1.76,Margaret,Curtis,Female,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24/12/1984,ea1af76a6a048438727e1a37612cfa45,1383865538,33.144919,-91.065351
359313,2020-11-07 23:06:00,4302480000000000.0,"fraud_Schiller, Blanda and Johnson",home,11.96,David,Rodriguez,Male,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,5bbdb09d46ea071edc7f01efd1089f95,1383865572,44.09202,-86.08866
359314,2020-11-07 23:06:00,372520000000000.0,"fraud_Mante, Luettgen and Hackett",health_fitness,29.17,Lori,Ramirez,Female,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,20/02/2000,1d3a6023fd3396b685e3a9f56434d79f,1383865600,48.231268,-92.870769
359315,2020-11-07 23:07:00,4128030000000000.0,fraud_Schoen-Quigley,kids_pets,244.33,Kyle,Park,Male,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.188,1831,Barrister's clerk,18/10/1953,857487d3f2fd8b46c3dbb83366863ba0,1383865626,39.244256,-81.519158
359316,2020-11-07 23:07:00,30235000000000.0,fraud_Dickinson-Rempel,misc_pos,2.3,Matthew,Lambert,Male,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22/01/1978,e7d70bda8d4b00877549244bd8c42627,1383865673,43.172012,-88.906666
359317,2020-11-07 23:07:00,4862290000000.0,fraud_Kozey-Kuhlman,personal_care,30.12,Elizabeth,Payne,Female,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,15/09/1956,35b6b7a65d2ccaa83bd309c16b926a6d,1383865674,40.744503,-77.316975
359318,2020-11-07 23:08:00,4.21008e+18,fraud_Windler LLC,kids_pets,40.82,Valerie,Clark,Female,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,11/11/1965,b48698dbd93f301adcad6fd0730134cf,1383865696,44.021555,-122.972252
359319,2020-11-07 23:09:00,6011400000000000.0,fraud_Fisher-Schowalter,shopping_net,5.38,Maria,Roy,Female,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,1bc1f7bb104c37f2214473ec2c0b8227,1383865758,42.488599,-73.269054
359320,2020-11-07 23:10:00,213157000000000.0,fraud_Thompson-Gleason,health_fitness,32.37,Adam,Santos,Male,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30/07/1982,1a86cd11bbb70311c302b8aaafccdb13,1383865848,33.881843,-118.439471
359321,2020-11-07 23:10:00,180036000000000.0,"fraud_Towne, Greenholt and Koepp",shopping_net,7.06,Mackenzie,Salazar,Female,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20/11/1974,1e31e99557016a2a0dc3924e82af7b87,1383865851,42.043957,-90.844682
359322,2020-11-07 23:11:00,3531130000000000.0,"fraud_Haley, Jewess and Bechtelar",shopping_pos,48.33,Shelby,Mitchell,Female,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",13/07/1975,da4b0ec5668d52f8720977d828485a7c,1383865911,43.888835,-72.770054
359323,2020-11-07 23:12:00,4607070000000000.0,fraud_Leffler-Goldner,personal_care,126.5,Brenda,Perez,Female,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/03/1985,5fd124adf231019f9fe0446cf448451a,1383865956,35.258189,-97.081566
359324,2020-11-07 23:13:00,4.81084e+18,"fraud_Haley, Batz and Auer",health_fitness,74.81,Carolyn,Perez,Female,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31/08/1985,829dc76176b57ef83b052a46c018a222,1383866004,36.000287,-93.99273
359325,2020-11-07 23:14:00,3557440000000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,35.0,Angela,Edwards,Female,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",19/06/2004,dee00daa74c0f8b5ff85fd5c7220d766,1383866050,39.925848,-82.32701
359326,2020-11-07 23:15:00,4.48826e+18,fraud_Bernier and Sons,kids_pets,29.81,Jessica,Shaw,Female,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23/08/1929,3dbecad5edd30129e01ddf56b2c607e3,1383866150,33.565686,-80.524769
359327,2020-11-07 23:16:00,30074700000000.0,fraud_Morissette LLC,entertainment,80.84,Kelsey,Richards,Female,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,16/08/1993,5244b775a56799392ce358bdba5ed04d,1383866171,38.812319,-100.401287
359328,2020-11-07 23:17:00,30044300000000.0,fraud_Schmidt and Sons,shopping_net,260.35,Allison,Ayala,Female,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29/08/1985,d4029174edc70e98e066f91ea33ac1b6,1383866238,27.153072,-80.92714
359329,2020-11-07 23:17:00,4476840000000.0,"fraud_Welch, Rath and Koepp",entertainment,225.92,Steven,Walters,Male,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21/01/1979,a20f52230e28453aa1d1b983cf930c9c,1383866265,35.364161,-85.673614
359330,2020-11-07 23:19:00,3589260000000000.0,"fraud_Weber, Thiel and Hammes",kids_pets,174.03,David,Miller,Male,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,14/02/1984,943460620269395da523ec67a1c1092d,1383866361,39.23016,-78.570655
359331,2020-11-07 23:19:00,630469000000.0,fraud_Volkman-Predovic,shopping_net,1098.94,Meredith,Ayala,Female,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,01/05/1936,e039213e88b498bca6df6894d8aa66e2,1383866373,46.524104,-121.804767
