trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
288223,2020-10-06 20:51:00,577589000000.0,"fraud_Roberts, Ryan and Smith",personal_care,66.62,James,Strickland,Male,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,23/10/1997,e265d8b7660997b3685b1f0aee88bd7b,1381092689,40.562727,-80.380989
288224,2020-10-06 20:51:00,3528230000000000.0,fraud_Kilback and Sons,entertainment,104.4,Lauren,Moreno,Female,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,06/09/1940,2026467be9d545b548e238f29b82d737,1381092691,38.615247,-75.226677
288225,2020-10-06 20:51:00,3540080000000000.0,"fraud_Reichert, Rowe and Mraz",shopping_net,18.9,Christian,Johns,Male,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,c4b1547646814cbd26ccf42d59ecb8a6,1381092698,43.577539,-92.628873
288226,2020-10-06 20:51:00,676369000000.0,fraud_Mayert Group,shopping_pos,1.37,David,Wolfe,Male,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28/12/1974,5a701db24ec18b7f9ddae216fecb7c03,1381092715,41.965786,-82.920174
288227,2020-10-06 20:53:00,567868000000.0,"fraud_Kling, Howe and Schneider",home,100.33,Dawn,Tucker,Female,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16/12/1984,9c02f7d3875ddbf18475b6890861587b,1381092821,28.825151,-95.708662
288228,2020-10-06 20:53:00,38797400000000.0,"fraud_Cole, Hills and Jewess",home,73.59,Andrew,Tucker,Male,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,12/12/1971,dde550a1f8a0504cd793fe2aa3a53cee,1381092830,41.926081,-74.851305
288229,2020-10-06 20:54:00,4.537e+18,fraud_Mohr Inc,shopping_pos,8.55,Nathan,Mendoza,Male,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,18/07/1972,427ed1b71c59e7a9cb99f1602b535228,1381092894,36.478604,-106.545264
288230,2020-10-06 20:55:00,4607070000000000.0,fraud_Bode-Schuster,kids_pets,29.91,Brenda,Perez,Female,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/03/1985,ea3632c5024d2a2c49dd61f336ee9725,1381092922,35.701616,-97.384488
288231,2020-10-06 20:55:00,3582750000000000.0,fraud_Frami Group,entertainment,5.26,Terrance,Mckinney,Male,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,08/08/1966,df0532eab744540076143c6ac618d180,1381092934,34.186091,-93.992324
288232,2020-10-06 20:55:00,213142000000000.0,fraud_Rolfson-Kunde,personal_care,263.78,Margaret,Curtis,Female,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24/12/1984,1fdb08ebd5d3ef3d8c6f519a54c833e3,1381092942,31.895106,-90.978345
288233,2020-10-06 20:56:00,30011500000000.0,fraud_Denesik and Sons,shopping_pos,268.85,Lisa,Garcia,Female,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,14/10/1971,34601f44c50f4487be4e32d7bf2dbcc4,1381092972,42.34493,-73.188594
288234,2020-10-06 20:56:00,2283740000000000.0,fraud_Barton Inc,grocery_pos,122.2,Shannon,Williams,Female,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27/12/1997,04aa942a18f8340bca651a71c0a572d5,1381092995,34.379077,-83.883421
288235,2020-10-06 20:56:00,30273000000000.0,fraud_Will Ltd,food_dining,8.74,Andrew,Patterson,Male,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,13/06/2000,2c88db058b422d2095e76cbf7c40ddd8,1381093018,34.686097,-91.035372
288236,2020-10-06 20:57:00,2712210000000000.0,"fraud_Schroeder, Hauck and Treutel",entertainment,16.11,Jenna,Brooks,Female,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22/02/1977,d30b5075237c104aa2480232b56402a6,1381093020,29.975781,-91.232374
288237,2020-10-06 20:57:00,4623560000000.0,fraud_Leannon-Nikolaus,travel,4.89,Vincent,Waller,Male,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15/07/1954,460fd875c8d3096223dfca857877f4ee,1381093043,42.783203,-93.977748
288238,2020-10-06 20:57:00,4451950000000000.0,fraud_Kuhn Group,food_dining,64.32,Joseph,Davis,Male,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30/07/1980,d0aad3449ca698486f5f0d059bb6f812,1381093063,35.380379,-101.737561
288239,2020-10-06 20:58:00,213174000000000.0,fraud_Reilly LLC,home,26.37,James,Bishop,Male,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,14/01/1969,08f18d78dbb8731c0d1235bab9c90748,1381093127,39.578475,-76.473026
288240,2020-10-06 20:59:00,2712210000000000.0,fraud_Pacocha-Weissnat,kids_pets,71.33,Jenna,Brooks,Female,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22/02/1977,e20e52967128885710a9ca7372750d9c,1381093180,30.77796,-90.17723
288241,2020-10-06 21:00:00,4.58766e+18,fraud_Altenwerth-Kilback,home,5.25,Amber,Lewis,Female,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",08/05/2004,f147ec871c1af2b22e5843072d7c38db,1381093209,40.33548,-87.612581
288242,2020-10-06 21:00:00,213103000000000.0,fraud_Kilback and Sons,entertainment,87.15,Joanne,Padilla,Female,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",01/09/1956,22bddb8ff6abfe9a58bbaad092858078,1381093215,42.980658,-124.016217
288243,2020-10-06 21:00:00,676299000000.0,fraud_Fritsch and Sons,health_fitness,78.84,Jessica,Werner,Female,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,10/12/1971,23efcc40db935c9625218bfaf25786d2,1381093227,39.24352,-80.268752
288244,2020-10-06 21:00:00,3540080000000000.0,fraud_Bechtelar-Rippin,food_dining,7.28,Christian,Johns,Male,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27/01/1987,12f192e592a339bd0f0f592b3f5fb914,1381093234,44.998605,-93.526543
288245,2020-10-06 21:00:00,30343300000000.0,fraud_Breitenberg-Hermiston,kids_pets,125.32,Jacob,Dawson,Male,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",20/03/1962,d68d02d3774fcb4adb5de97c8065a48f,1381093242,42.273638,-78.696082
288246,2020-10-06 21:00:00,213175000000000.0,"fraud_Lowe, Dietrich and Erdman",kids_pets,11.5,Diane,Jackson,Female,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",10/12/1954,40618b50f726ce64350ef379bcfc8bb3,1381093252,33.333853,-99.201431
288247,2020-10-06 21:01:00,30560600000000.0,fraud_Stiedemann Ltd,food_dining,78.47,Michael,Olson,Male,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13/02/1966,cfd73613701e9a0b2910df9112391527,1381093303,40.768265,-91.326261
288248,2020-10-06 21:02:00,3560730000000000.0,fraud_Kovacek Ltd,travel,9.4,Brooke,Smith,Female,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,15/09/1969,6b5a2c4375c12e8990dbf46ae425db8f,1381093364,32.409889,-101.990758
288249,2020-10-06 21:03:00,4003990000000000.0,"fraud_Labadie, Treutel and Bode",shopping_net,6.52,Chris,White,Male,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,08/02/1989,6366c930d2f7c8bde96a3742842794db,1381093394,34.041132,-87.821495
288250,2020-10-06 21:04:00,3534330000000000.0,fraud_Deckow-Dare,food_dining,67.45,Jeffrey,Smith,Male,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,15/01/1978,1899d540469863a47bd405f10d4dacfc,1381093452,45.17153,-109.629314
288251,2020-10-06 21:04:00,346273000000000.0,fraud_Kirlin and Sons,personal_care,109.62,Donna,Moreno,Female,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,22/10/1991,ed7364bf2288c0ec28b47057ef536d85,1381093490,37.447573,-80.612918
288252,2020-10-06 21:04:00,180068000000000.0,"fraud_Schoen, Nienow and Bauch",personal_care,41.17,Mary,Juarez,Female,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06/01/1942,70cc5e55c5f160694cf48af5e3bb61c1,1381093498,42.770729,-88.057454
288253,2020-10-06 21:05:00,36078100000000.0,"fraud_Wuckert, Wintheiser and Friesen",home,40.99,Christopher,Horn,Male,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,26/06/1926,800e705a18c0ceca4551beae48999ff2,1381093507,36.810829,-82.070921
288254,2020-10-06 21:05:00,213158000000000.0,"fraud_Bradtke, Torp and Bahringer",personal_care,67.66,Tara,Campbell,Female,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,01/08/1984,912831c73a082bd08cb24d362d3bc40c,1381093510,41.246288,-110.037425
288255,2020-10-06 21:05:00,213164000000000.0,fraud_O'Keefe-Wisoky,food_dining,65.18,Mark,Tyler,Male,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,28/04/1986,0000948be671f10fc10b2aee0d67edee,1381093518,32.263113,-83.036671
288256,2020-10-06 21:06:00,340954000000000.0,fraud_Roob-Okuneva,health_fitness,2.7,Tyler,Wright,Male,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18/05/1980,f79e609b97106526189019b743fdad1a,1381093582,42.976719,-82.437454
288257,2020-10-06 21:06:00,4302480000000000.0,fraud_Spencer-Runolfsson,misc_pos,16.11,David,Rodriguez,Male,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25/05/1995,723d0de37d0710254104f7a864162be1,1381093601,43.912856,-85.441052
288258,2020-10-06 21:06:00,4.81084e+18,fraud_Ruecker-Mayert,kids_pets,27.11,Carolyn,Perez,Female,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31/08/1985,0cd78373ad36b985d133d43a050fb904,1381093605,36.759363,-94.575889
288259,2020-10-06 21:06:00,38530500000000.0,fraud_O'Connell-Ullrich,home,22.49,Laura,Johns,Female,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,14/05/1989,f40a923603823f036d4a4ff114d6c301,1381093617,34.600574,-81.054696
288260,2020-10-06 21:07:00,6011440000000000.0,fraud_Botsford and Sons,home,104.74,Allison,Allen,Female,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08/04/1993,640bef42bc0857d7f143b0ed858a4a6e,1381093623,34.994047,-92.169053
288261,2020-10-06 21:07:00,6011690000000000.0,fraud_Schumm PLC,shopping_net,4.33,Victoria,Fleming,Female,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",04/12/1995,ea5bf122f31a06fcb673c5ea5dd6c2a0,1381093632,46.009584,-94.031311
288262,2020-10-06 21:10:00,343746000000000.0,fraud_Conroy Ltd,shopping_pos,1.37,Jeffrey,Munoz,Male,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",11/10/1975,b6ecf34f7a38aca82be44404c50202c5,1381093839,45.642793,-86.341283
288263,2020-10-06 21:11:00,180085000000000.0,fraud_Frami Group,entertainment,41.14,David,Kirby,Male,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,f545cdb0af43996b863661f24dd643a0,1381093861,29.258943,-96.367892
288264,2020-10-06 21:11:00,4634960000000000.0,fraud_Kirlin and Sons,personal_care,77.77,Mackenzie,Smith,Female,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",26/12/1973,ffa4ba09d9730bef8efd7f119cf36946,1381093886,41.581099,-96.847673
288265,2020-10-06 21:11:00,4.40001e+18,"fraud_Kihn, Brakus and Goyette",personal_care,118.84,Marissa,Powell,Female,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15/09/1980,8c75887c8a7376b7869aa277b8739e6e,1381093897,41.429798,-98.748655
288266,2020-10-06 21:11:00,4450830000000000.0,fraud_Conroy-Emard,food_dining,5.81,Donna,Davis,Female,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,20/01/1972,36940d070ab12c78c0313383fa8ba477,1381093900,34.703376,-95.385253
288267,2020-10-06 21:11:00,60416207185.0,fraud_Carroll PLC,health_fitness,4.46,Mary,Diaz,Female,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,17/02/1986,bcaad1efce969106e34c71e9e78812b4,1381093908,42.759851,-108.010481
288268,2020-10-06 21:11:00,30270400000000.0,"fraud_Kling, Howe and Schneider",home,100.89,Lisa,Lin,Female,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,28/11/1972,89a2029458d8c6dab8a7977571bc1976,1381093914,40.436604,-90.618521
288269,2020-10-06 21:11:00,4.64685e+18,"fraud_Roob, Conn and Tremblay",shopping_pos,6.17,Julia,Bell,Female,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25/06/1990,aba133757df304530073806b3bf693cc,1381093915,40.717064,-73.3457
288270,2020-10-06 21:12:00,4067140000000000.0,fraud_Medhurst PLC,shopping_net,5.78,Christina,Eaton,Female,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12/11/1986,271007ee8958686ed7fff0b116f587d3,1381093927,34.734436,-87.878925
288271,2020-10-06 21:12:00,4365380000000000.0,"fraud_O'Connell, Botsford and Hand",home,94.4,Robert,Goodman,Male,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,10/12/1976,39b2e0ec9a3e43d99ea0eec7cf16fd62,1381093959,48.52294,-92.292105
288272,2020-10-06 21:13:00,2720010000000000.0,fraud_Schmidt-Larkin,home,73.37,Joseph,Murray,Male,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18/08/1980,42971649d6608d870724738d04b2f1de,1381093980,44.347788,-103.028514
288273,2020-10-06 21:13:00,376657000000000.0,fraud_Jakubowski Inc,home,51.83,Richard,Vance,Male,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03/12/1985,c562a113fff19a09316ed08ff461fe80,1381094014,31.339205,-94.93884
288274,2020-10-06 21:14:00,2283740000000000.0,"fraud_Daugherty, Pouros and Beahan",shopping_pos,3.51,Shannon,Williams,Female,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27/12/1997,88163532e0f5244437f10d045612dbd2,1381094082,34.092752,-85.300809
288275,2020-10-06 21:14:00,5130480000000000.0,fraud_Schimmel-Olson,kids_pets,46.26,Ronald,White,Male,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,25/12/1978,381c13bb2d578315ee633dc6b1812d76,1381094092,41.77952,-83.673859
288276,2020-10-06 21:15:00,502050000000.0,fraud_Roob-Okuneva,health_fitness,59.09,Daniel,Melton,Male,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13/02/1962,f8578ffb83c36d2125fc9669f844718f,1381094115,42.210457,-73.699111
288277,2020-10-06 21:16:00,581686000000.0,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,5.49,Larry,House,Male,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28/07/1973,d525c5ba68e5202a4003d31e6122b3bf,1381094166,40.926943,-80.246235
288278,2020-10-06 21:16:00,4.51283e+18,fraud_Quitzon-Goyette,home,8.75,Monica,Cohen,Female,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25/07/1983,e4121ba04a82c03eda304dcaa82757f0,1381094169,40.809893,-79.344251
288279,2020-10-06 21:16:00,4384910000000000.0,fraud_Schroeder Group,health_fitness,13.78,Michelle,Russell,Female,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,24/04/1949,4277a8d632c7bfe6752a3a7a8411ea83,1381094186,47.155638,-96.676215
288280,2020-10-06 21:17:00,4500000000000.0,fraud_Hamill-D'Amore,health_fitness,35.41,Joseph,Nixon,Male,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07/04/1965,0fab77b25ec65225a4534c2da179efe5,1381094227,38.259628,-75.603195
288281,2020-10-06 21:17:00,30143700000000.0,fraud_Ernser-Feest,home,37.02,Nicholas,Thornton,Male,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",06/01/1942,78f1a80265e8cb5a1d9ca54e50fddfe6,1381094242,47.702444,-97.552188
288282,2020-10-06 21:17:00,6011400000000000.0,fraud_Nolan-Williamson,kids_pets,1.75,Maria,Roy,Female,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,14/10/1973,66279942251ec16c796d38d95ddef0af,1381094259,42.425648,-73.306886
288283,2020-10-06 21:18:00,6011720000000000.0,fraud_Wilkinson LLC,personal_care,36.39,Ann,Lawson,Female,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29/11/1981,b9ce47610d8b3ad5eddcf24ea6fd5e0d,1381094296,46.177606,-119.642782
288284,2020-10-06 21:18:00,30150700000000.0,"fraud_Torp, Muller and Borer",health_fitness,16.42,Raymond,Lloyd,Male,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,19/06/1966,550077cf9d530b2da1be41700212a9c8,1381094313,35.050645,-86.42625
288285,2020-10-06 21:18:00,3533010000000000.0,fraud_Schoen Ltd,kids_pets,56.29,Megan,Bernard,Female,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,01/03/1994,bda042820b3e082f719eeacabb702fde,1381094323,42.922904,-75.676844
288286,2020-10-06 21:18:00,6011350000000000.0,fraud_Bernhard-Lesch,food_dining,3.65,Samuel,Johnston,Male,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/07/1980,39d1698ecec45246b04ba807d0d35ce7,1381094324,32.583578,-86.715105
288287,2020-10-06 21:18:00,213137000000000.0,fraud_Kirlin and Sons,personal_care,114.8,Christine,Davis,Female,736 Moss Motorway Suite 549,Humboldt,AZ,86329,34.5189,-112.2523,1179,"Civil engineer, contracting",20/01/1955,cbdddb9fab377fba565b8066fcec8ebf,1381094325,34.113637,-113.103784
288288,2020-10-06 21:20:00,4607070000000000.0,"fraud_Wiza, Schaden and Stark",misc_pos,7.65,Brenda,Perez,Female,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,21/03/1985,8c35628afadba22b65a866316a9d1bb1,1381094427,36.093032,-97.933906
288289,2020-10-06 21:20:00,4957920000000.0,fraud_Schimmel-Olson,kids_pets,50.06,Alan,Parsons,Male,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,04/12/1955,50381bec8fda561e6d3900055c349d24,1381094457,38.757051,-101.967478
288290,2020-10-06 21:20:00,4671730000000000.0,fraud_Johns Inc,entertainment,76.69,Kenneth,Edwards,Male,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25/07/1955,7f8ea866697c3a2b256e7f4bcc8881d5,1381094457,40.559537,-86.206636
288291,2020-10-06 21:21:00,213153000000000.0,"fraud_Schumm, Bauch and Ondricka",grocery_pos,75.94,Rebecca,Conley,Female,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23/11/1997,0d948d98616186ada52cc9e388fce49d,1381094476,46.484201,-89.085466
288292,2020-10-06 21:21:00,3502090000000000.0,fraud_Fisher Inc,shopping_net,2.53,Scott,Martin,Male,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,08/09/1976,3b9b9f4504e477a4c2bf7a07d04714ef,1381094477,39.17865,-76.823689
288293,2020-10-06 21:21:00,5154900000000000.0,fraud_Kihn-Fritsch,food_dining,70.77,Felicia,Combs,Female,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,05/10/1993,8a4c7f781427e0c48ed4b747690753a1,1381094478,38.480779,-80.699857
288294,2020-10-06 21:21:00,4005680000000000.0,fraud_Schoen Ltd,kids_pets,106.43,William,Perry,Male,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,31/05/1994,bb044fc01ba0ef8d9d67006ca491f76f,1381094491,31.399526,-91.048468
288295,2020-10-06 21:21:00,4099710000000000.0,"fraud_Dare, Casper and Bartoletti",kids_pets,9.86,James,Stephens,Male,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",07/07/1975,36444bf827b12758a4f62d71498475af,1381094497,39.14486,-77.608252
288296,2020-10-06 21:21:00,3582750000000000.0,"fraud_Romaguera, Wehner and Tromp",kids_pets,30.91,Terrance,Mckinney,Male,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,08/08/1966,eaf1f9bbbf6b7431afde903c47907360,1381094499,35.123383,-93.825627
288297,2020-10-06 21:21:00,4452370000000000.0,fraud_Kuhn LLC,shopping_pos,2.73,Linda,Davis,Female,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,04/03/1978,da86a4fdb85add5703f5f2f4f301b34d,1381094508,31.07937,-95.897211
288298,2020-10-06 21:22:00,4.56e+18,fraud_Runte-Mohr,food_dining,300.36,Stacy,Villegas,Female,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,09/05/1992,46250a738ed84478e25516abb55518d7,1381094544,39.147355,-104.628586
288299,2020-10-06 21:23:00,2714020000000000.0,fraud_Mante Group,misc_net,66.66,Christina,Moore,Female,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,30/08/1995,c0403294ba25981fc59339e996c5ebb5,1381094607,40.522765,-80.216546
288300,2020-10-06 21:23:00,630425000000.0,fraud_Stark-Batz,entertainment,4.26,Jennifer,Black,Female,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29/08/1981,a40403675b6a694a49d1f1984bbebc77,1381094614,39.837634,-80.125463
288301,2020-10-06 21:23:00,30238800000000.0,fraud_Grimes LLC,entertainment,22.57,Danielle,Yu,Female,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02/01/1976,2ace759760819007415aa52dd1723bb3,1381094618,31.092091,-97.267822
288302,2020-10-06 21:23:00,571465000000.0,fraud_Connelly-Carter,home,79.5,Louis,Fisher,Male,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,26/02/1976,8e84ce2e0dc31aebf0548d5fe152fa65,1381094619,43.734019,-109.403993
288303,2020-10-06 21:23:00,30093000000000.0,fraud_Bode-Rempel,kids_pets,38.82,Jessica,Terry,Female,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,26/03/1971,e75499877a201e7bd946f3a2ae4db6d1,1381094634,38.788538,-84.466798
288304,2020-10-06 21:25:00,180048000000000.0,fraud_Reilly LLC,home,26.81,Mary,Wall,Female,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,19/07/1974,fc6e78eac75f36e665fcb68cb3ef9243,1381094731,40.3706,-73.984015
288305,2020-10-06 21:25:00,378858000000000.0,fraud_Shanahan-Lehner,personal_care,43.72,Debra,Eaton,Female,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,29/01/1935,9eb9f284daacb61da5b9bb7f6aa36335,1381094743,34.095329,-110.989956
288306,2020-10-06 21:25:00,348790000000000.0,fraud_Powlowski-Weimann,food_dining,85.29,Megan,Murphy,Female,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19/08/1950,30b24617d08d303bcbf3e38d1cadb5b1,1381094746,40.782141,-99.313166
288307,2020-10-06 21:26:00,4328930000000000.0,fraud_Bernhard-Lesch,food_dining,118.94,Margaret,Ray,Female,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,06/05/1981,c66cd6c3bdb751057c495f73dc090dc7,1381094784,42.096014,-88.940376
288308,2020-10-06 21:26:00,4.64685e+18,fraud_Langworth LLC,personal_care,36.77,Julia,Bell,Female,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,25/06/1990,a37c5e55fba9c2dd193d71d278ad8fb1,1381094785,40.459537,-73.672335
288309,2020-10-06 21:26:00,4629450000000000.0,fraud_Auer LLC,personal_care,6.1,Karen,Warren,Female,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",26/12/1997,c1d7b9c8eaa97ebd7d047762e9ce2188,1381094794,30.429241,-82.866805
288310,2020-10-06 21:27:00,2266740000000000.0,fraud_Schuppe-Schuppe,food_dining,10.34,Carlos,Chung,Male,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,25/07/1972,f5d93a323d3136faabcaef93ce5a4fb1,1381094852,33.970023,-85.782109
288311,2020-10-06 21:27:00,6534630000000000.0,fraud_Torphy-Goyette,shopping_pos,7.11,Christine,Harris,Female,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,19/03/1998,f9723acb39f31dd7eae4d60a608cdeea,1381094857,44.485225,-72.478613
288312,2020-10-06 21:28:00,3543590000000000.0,"fraud_Hauck, Dietrich and Funk",kids_pets,9.22,Margaret,Lam,Female,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,04/10/1972,92144f1333cae30cb460063aad8a59b9,1381094884,39.852256,-78.798768
288313,2020-10-06 21:29:00,371226000000000.0,"fraud_McCullough, Hudson and Schuster",food_dining,73.37,Stacy,Lambert,Female,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24/12/1974,f91fe9dd768d1fb724e37d18f7f51f34,1381094951,39.013207,-88.906282
